date,notes,state,url,
15/12/2020,,MA,https://www.saude.ma.gov.br/wp-content/uploads/2020/12/BOLETIM-15-12.pdf,
14/12/2020,,MA,https://www.saude.ma.gov.br/wp-content/uploads/2020/12/BOLETIM-14-12.pdf,
13/12/2020,,MA,https://www.saude.ma.gov.br/wp-content/uploads/2020/12/BOLETIM-13-12.pdf,
12/12/2020,,MA,https://www.saude.ma.gov.br/boletins-covid-19/,
11/12/2020,,MA,https://www.saude.ma.gov.br/wp-content/uploads/2020/12/BOLETIM-11-12.pdf,
10/12/2020,,MA,https://www.saude.ma.gov.br/wp-content/uploads/2020/12/BOLETIM-10-12.pdf,
09/12/2020,,MA,https://www.saude.ma.gov.br/wp-content/uploads/2020/12/BOLETIM-09-12.pdf,
08/12/2020,,MA,https://www.saude.ma.gov.br/wp-content/uploads/2020/12/BOLETIM-08-12.pdf,
07/12/2020,,MA,https://www.saude.ma.gov.br/wp-content/uploads/2020/12/BOLETIM-07-12.pdf,
06/12/2020,,MA,https://www.saude.ma.gov.br/wp-content/uploads/2020/12/BOLETIM-06-12.pdf,
05/12/2020,,MA,https://www.saude.ma.gov.br/wp-content/uploads/2020/12/BOLETIM-05-12.pdf,
04/12/2020,,MA,https://www.saude.ma.gov.br/wp-content/uploads/2020/12/BOLETIM-04-12.pdf,
03/12/2020,,MA,https://www.saude.ma.gov.br/wp-content/uploads/2020/12/BOLETIM-03-12.pdf,
02/12/2020,,MA,https://www.saude.ma.gov.br/wp-content/uploads/2020/12/BOLETIM-02-12.pdf,
01/12/2020,,MA,http://www.saude.ma.gov.br/wp-content/uploads/2020/12/BOLETIM-01-12.pdf,
31/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,https://www.saude.go.gov.br/noticias/764-coronavirus,
31/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,http://covid19.saude.go.gov.br,
30/12/2020,,GO,http://covid19.saude.go.gov.br/,
29/12/2020,,GO,http://covid19.saude.go.gov.br/,
28/12/2020,,GO,http://covid19.saude.go.gov.br/,
27/12/2020,,GO,http://covid19.saude.go.gov.br/,
26/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,https://www.saude.go.gov.br/noticias/764-coronavirus,
26/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,http://covid19.saude.go.gov.br,
25/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,https://www.saude.go.gov.br/noticias/764-coronavirus,
25/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,http://covid19.saude.go.gov.br,
24/12/2020,,GO,http://covid19.saude.go.gov.br/,
23/12/2020,,GO,http://covid19.saude.go.gov.br/,
22/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,https://www.saude.go.gov.br/noticias/764-coronavirus,
22/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,http://covid19.saude.go.gov.br,
21/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,https://www.saude.go.gov.br/noticias/764-coronavirus,
21/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,http://covid19.saude.go.gov.br,
20/12/2020,,GO,http://covid19.saude.go.gov.br/,
19/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,https://www.saude.go.gov.br/noticias/764-coronavirus,
19/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,http://covid19.saude.go.gov.br,
18/12/2020,,GO,http://covid19.saude.go.gov.br/,
17/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,https://www.saude.go.gov.br/noticias/764-coronavirus,
17/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,http://covid19.saude.go.gov.br,
16/12/2020,,GO,http://covid19.saude.go.gov.br/,
15/12/2020,,GO,http://covid19.saude.go.gov.br/,
14/12/2020,,GO,http://covid19.saude.go.gov.br/,
13/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,https://www.saude.go.gov.br/noticias/764-coronavirus,
13/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,http://covid19.saude.go.gov.br,
12/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,https://www.saude.go.gov.br/noticias/764-coronavirus,
12/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,http://covid19.saude.go.gov.br,
11/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,https://www.saude.go.gov.br/noticias/764-coronavirus,
11/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,http://covid19.saude.go.gov.br,
10/12/2020,,GO,http://covid19.saude.go.gov.br/,
09/12/2020,,GO,http://covid19.saude.go.gov.br/,
08/12/2020,,GO,http://covid19.saude.go.gov.br/,
07/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,https://www.saude.go.gov.br/noticias/764-coronavirus,
07/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,http://covid19.saude.go.gov.br,
06/12/2020,,GO,http://covid19.saude.go.gov.br/,
05/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,https://www.saude.go.gov.br/noticias/764-coronavirus,
05/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,http://covid19.saude.go.gov.br,
04/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,https://www.saude.go.gov.br/noticias/764-coronavirus,
04/12/2020,O número de casos reportados é maior que o número de casos na notícia pois os dados do painel foram atualizados desde o momento em que a notícia foi publicada.,GO,http://covid19.saude.go.gov.br,
03/12/2020,,GO,http://covid19.saude.go.gov.br/,
02/12/2020,,GO,http://covid19.saude.go.gov.br/,
01/12/2020,,GO,http://covid19.saude.go.gov.br/,
31/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_282___31122020.pdf,
30/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
29/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_280___29122020.pdf,
28/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
27/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
26/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
25/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_276___25122020.pdf,
24/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_275___24122020.pdf,
23/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_274___23122020.pdf,
22/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_273___22122020.pdf,
21/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_272___21122020.pdf,
20/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
19/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
18/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_269___18122020-1.pdf,
17/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_268___17122020.pdf,
16/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_267___16122020.pdf,
16/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
15/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_266___15122020.pdf,
14/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
14/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_265___14122020.pdf,
13/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_264___13122020.pdf,
12/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
11/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_262___11122020.pdf,
11/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
10/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_261___10122020.pdf,
10/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
09/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
08/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_259___08122020.pdf,
08/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
07/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
06/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
06/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_257___06122020.pdf,
05/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
04/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
04/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_255___04122020.pdf,
03/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
03/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_254___03122020.pdf,
02/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
02/12/2020,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_253___02122020.pdf,
01/12/2020,,BA,https://bi.saude.ba.gov.br/transparencia/,
31/12/2020,Os dados foram gerados às 19hs do dia 31/12/2020 e publicados às 10:30hs de 01/01/2021,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2021/01/Boletim-Epidemiologico-COVID-19-2021.01.01.pdf,
30/12/2020,Os dados foram gerados às 19hs do dia 30/12/2020 e publicados às 10:30hs de 31/12/2020,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.31.pdf,
29/12/2020,Dados gerados às 19hs do dia 28/12/2020 e publicados neste boletim às 10:30hs de 29/12/2020,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.30.pdf,
28/12/2020,Dados gerados às 19hs do dia 28/12/2020 e publicados às 10:30hs de 29/12/2020,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.29.pdf,
27/12/2020,,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.28.pdf,
26/12/2020,Os dados foram gerados às 19hs do dia 26/12/2020 e publicados às 10:30hs do dia 27/12/2020,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.27.pdf,
25/12/2020,"Os dados foram gerados às 19hs do
dia 25/12/2020 e publicados às 10:30hs de 26/12/2020",MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.26.pdf,
24/12/2020,"Os dados foram gerados às 19hs do
dia 24/12/2020 e publicados às 10:30hs de 25/12/2020",MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.25.pdf,
23/12/2020,"Os dados foram gerados às 19hs do
dia 23/12/2020 e publicados às 10:30hs de 24/12/2020",MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.24.pdf,
22/12/2020,"Os dados foram gerados às 19hs do
dia 22/12/2020 e publicados às 10:30hs de 23/12/2020",MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.23-1.pdf,
21/12/2020,,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.22.pdf,
20/12/2020,,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.21.pdf,
19/12/2020,,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.20.pdf,
18/12/2020,,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.19.pdf,
17/12/2020,,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.18.pdf,
16/12/2020,Dados atualizados às 19hs do dia 16/12/2020 e publicados às 10:30hs de 17/12/2020,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.17.pdf,
15/12/2020,Dados atualizados às 19hs do dia 15/12/2020 e publicados às 10:30hs de 16/12/2020,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.16.pdf,
14/12/2020,,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.15.pdf,
13/12/2020,,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.14.pdf,
12/12/2020,Dados totais coletados da Secretaria Estadual de Saúde,MS,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv,
11/12/2020,,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.12.pdf,
10/12/2020,,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.11-2.pdf,
09/12/2020,,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.10-2.pdf,
08/12/2020,Dados atualizados às 19hs do dia 08/12/2020 e publicados às 10:30hs de 09/12/2020,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.09-1.pdf,
07/12/2020,Dados atualizados às 19hs do dia 07/12/2020 e publicados às 10:30hs de 08/12/2020,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.08.pdf,
06/12/2020,Dados atualizados às 19hs do dia 06/12/2020 e publicados no dia 07/12/2020,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.07.pdf,
05/12/2020,Dados atualizados às 19hs do dia 05/12/2020 e publicados às 10:30hs de 06/12/2020,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.06.pdf,
04/12/2020,,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.05.pdf,
03/12/2020,Dados às 19hs do dia 03/12/2020 e publicados às 10:30h do dia 04/12/2020,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.04.pdf,
02/12/2020,,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.03.pdf,
01/12/2020,,MS,https://www.vs.saude.ms.gov.br/wp-content/uploads/2020/12/Boletim-Epidemiologico-COVID-19-2020.12.02.pdf,
31/12/2020,,MT,http://www.mt.gov.br/documents/21013/0/Painel+Epidemiol%C3%B3gico+298/b8e18ce7-90a6-d5a8-5204-75226849c4d6,
30/12/2020,,MT,http://www.mt.gov.br/documents/21013/0/Painel+Epidemiol%C3%B3gico+297,
29/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
28/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
28/12/2020,,MT,http://www.mt.gov.br/documents/21013/15961004/Painel+Epidemiol%C3%B3gico+295/f91920b5-fd85-459a-6d3c-7867edf3f1cc,
27/12/2020,,MT,http://www.mt.gov.br/documents/21013/15961004/Painel+Epidemiol%C3%B3gico+294/40dfc830-b210-6f10-f0a7-a38692412ee7,
26/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
25/12/2020,,MT,http://www.mt.gov.br/documents/21013/15961004/Painel+Epidemiol%C3%B3gico+292,
24/12/2020,,MT,http://www.mt.gov.br/documents/21013/15961004/Painel+Epidemiol%C3%B3gico+291/,
23/12/2020,,MT,http://www.mt.gov.br/documents/21013/15961004/Painel+Epidemiol%C3%B3gico+290/,
22/12/2020,,MT,http://www.mt.gov.br/documents/21013/15961004/Painel+Epidemiol%C3%B3gico+289/,
21/12/2020,"PAINEL EPIDEMIOLÓGICO N º 288 CORONAVIRUS/COVID-19 MATO
GROSSO
Atualizado em: 21/12/2020",MT,http://www.saude.mt.gov.br/painelcovidmt2/,
21/12/2020,"PAINEL EPIDEMIOLÓGICO N º 288 CORONAVIRUS/COVID-19 MATO
GROSSO
Atualizado em: 21/12/2020",MT,http://www.mt.gov.br/documents/21013/15961004/Painel+Epidemiol%C3%B3gico+288/426d159c-9a54-0a23-07de-62a5eb33ac49,
20/12/2020,,MT,http://www.mt.gov.br/documents/21013/15961004/Painel+Epidemiol%C3%B3gico+287/,
19/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
18/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
17/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
16/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
15/12/2020,Dados totais coletados da Secretaria Estadual de Saúde,MT,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv,
14/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
13/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
12/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
11/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
10/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
09/12/2020,"PAINEL EPIDEMIOLÓGICO N º 276 CORONAVIRUS

Atualizado em: 09/12/2020 13:31",MT,http://www.saude.mt.gov.br/upload/noticia/1/arquivo/091220172418-SES-MT-A-painel-epidemiologico-276.pdf,
08/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
07/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
07/12/2020,,MT,http://www.mt.gov.br/documents/21013/0/Painel+Epidemiol%C3%B3gico+274/ff52f9e6-feb3-7f80-6e04-79a5eb5d1771,
06/12/2020,"PAINEL EPIDEMIOLÓGICO N º 273 CORONAVIRUS/COVID-19 MATO GROSSO

Atualizado em: 06/12/2020 13:32",MT,http://www.saude.mt.gov.br/painelcovidmt2/,
06/12/2020,"PAINEL EPIDEMIOLÓGICO N º 273 CORONAVIRUS/COVID-19 MATO GROSSO

Atualizado em: 06/12/2020 13:32",MT,http://www.saude.mt.gov.br/upload/noticia/1/arquivo/061220170609-SES-MT-A-indicasus-painel-06-12-2020.pdf,
05/12/2020,"PAINEL EPIDEMIOLÓGICO N º 272 

Atualizado em: 05/12/2020 13:32",MT,http://www.saude.mt.gov.br/upload/noticia/1/arquivo/051220180024-SES-MT-A-indicasus-painel-novo--3-.pdf,
04/12/2020,"PAINEL EPIDEMIOLÓGICO N º 271

Atualizado em: 04/12/2020 13:31",MT,http://www.saude.mt.gov.br/upload/noticia/1/arquivo/041220170416-SES-MT-A-indicasus-painel-04-12-2020--1-.pdf,
04/12/2020,"PAINEL EPIDEMIOLÓGICO N º 271

Atualizado em: 04/12/2020 13:31",MT,http://www.saude.mt.gov.br/painelcovidmt2/,
03/12/2020,Painel Epidemiológico 270,MT,http://www.mt.gov.br/documents/21013/0/Painel+Epidemiol%C3%B3gico+270/c2a5b734-603a-e67d-c353-145ffbc79289,
03/12/2020,Painel Epidemiológico 270,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
02/12/2020,,MT,http://www.saude.mt.gov.br/painelcovidmt2/,
01/12/2020,"Painel Epidemiológico Nº 268
Atualizado 01/12/2020 às 14:14",MT,http://www.saude.mt.gov.br/painelcovidmt2/,
01/12/2020,"Painel Epidemiológico Nº 268
Atualizado 01/12/2020 às 14:14",MT,http://www.saude.mt.gov.br/upload/noticia/1/arquivo/011220171529-SES-MT-A-indicasus-painel-01-12-2020--1-.pdf,
31/12/2020,,PA,https://www.covid-19.pa.gov.br/#/,
30/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 30/12/2020 às 18:00h,PA,https://www.covid-19.pa.gov.br/#/,
29/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 29/12/2020 às 18:03h,PA,https://www.covid-19.pa.gov.br/#/,
28/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 28/12/2020 às 18:00h,PA,https://www.covid-19.pa.gov.br/#/,
27/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 27/12/2020 às 18:01h,PA,https://www.covid-19.pa.gov.br/#/,
26/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 26/12/2020 às 18:01h,PA,https://www.covid-19.pa.gov.br/#/,
25/12/2020,,PA,https://www.covid-19.pa.gov.br/#/,
24/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 24/12/2020 às 18:01h,PA,https://www.covid-19.pa.gov.br/#/,
23/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 23/12/2020 às 18:00h,PA,https://www.covid-19.pa.gov.br/#/,
22/12/2020,,PA,https://www.covid-19.pa.gov.br/#/,
21/12/2020,,PA,https://www.covid-19.pa.gov.br/#/,
20/12/2020,,PA,https://www.covid-19.pa.gov.br/#/,
19/12/2020,,PA,https://www.covid-19.pa.gov.br/#/,
18/12/2020,,PA,https://www.covid-19.pa.gov.br/#/,
17/12/2020,,PA,https://www.covid-19.pa.gov.br/#/,
16/12/2020,,PA,https://www.covid-19.pa.gov.br/#/,
15/12/2020,,PA,https://www.covid-19.pa.gov.br/#/,
14/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 14/12/2020 às 18:00h,PA,https://www.covid-19.pa.gov.br/#/,
13/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 13/12/2020 às 18:18h,PA,https://www.covid-19.pa.gov.br/#/,
12/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 12/12/2020 às 18:01h,PA,https://www.covid-19.pa.gov.br/#/,
11/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 11/12/2020 às 18:01h,PA,https://www.covid-19.pa.gov.br/#/,
10/12/2020,,PA,https://www.covid-19.pa.gov.br/#/,
09/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 09/12/2020 às 18:00h,PA,https://www.covid-19.pa.gov.br/#/,
08/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 08/12/2020 às 18:00h,PA,https://www.covid-19.pa.gov.br/#/,
07/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 07/12/2020 às 18:01h,PA,https://www.covid-19.pa.gov.br/#/,
06/12/2020,,PA,https://www.covid-19.pa.gov.br/#/,
05/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 05/12/2020 às 18:01h,PA,https://www.covid-19.pa.gov.br/#/,
04/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 04/12/2020 às 18:01h,PA,https://www.covid-19.pa.gov.br/#/,
03/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 03/12/2020 às 18:02h,PA,https://www.covid-19.pa.gov.br/#/,
02/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 02/12/2020 às 18:01h,PA,https://www.covid-19.pa.gov.br/#/,
01/12/2020,Fonte: Vigilância Epidemiológica - SESPA  - Atualizado em 01/12/2020 às 18:02h,PA,https://www.covid-19.pa.gov.br/#/,
31/12/2020,,MG,https://coronavirus.saude.mg.gov.br/painel,
30/12/2020,,MG,https://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/Boletim_Epidemiologico_30-12-2020_COVID-19.pdf,
29/12/2020,,MG,https://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/Boletim_Epidemiologico_29.12.2020_COVID-19.pdf,
28/12/2020,,MG,https://coronavirus.saude.mg.gov.br/images/2020/2511/Boletim_Epidemiologico_28.12.2020_COVID-19.pdf,
27/12/2020,,MG,https://coronavirus.saude.mg.gov.br/painel,
26/12/2020,,MG,https://coronavirus.saude.mg.gov.br/painel,
25/12/2020,,MG,https://coronavirus.saude.mg.gov.br/painel,
24/12/2020,,MG,https://coronavirus.saude.mg.gov.br/painel,
23/12/2020,,MG,https://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/23.12.20Boletim_Epidemiologico_COVID-19.pdf,
22/12/2020,,MG,https://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/22-12_Boletim_Epidemiologico_COVID-19.pdf,
21/12/2020,,MG,https://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/21.12.20Boletim_Epidemiologico_COVID-19.pdf,
20/12/2020,,MG,https://coronavirus.saude.mg.gov.br/painel,
19/12/2020,,MG,https://coronavirus.saude.mg.gov.br/painel,
18/12/2020,,MG,https://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/18.12.2020Boletim_Epidemiologico_COVID-19.pdf,
17/12/2020,,MG,https://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/17-12_Boletim_Epidemiologico-COVID-19.pdf,
